6314,भगवान, bhagwan 
6315,"यदि दो माता-पिता जो वाहक हैं उनका एक बच्चा है, 4-में-1 संभावना होगी कि उनके बच्चे को यह रोग हो और 2-में-1 संभावना होगी कि उनका बच्चा सिर्फ एक वाहक हो."," ydi do maataa-pita jo vaahak hain unka ek baccha hai, 4-me-1 sambhavana hoga ki unke bacche ko yah rog ho aur 2-me-1 sambhavana hoga ki unka baccha sirf ek vaahak ho. "
6316,अब लोग उन्हें नीलकंठवर्णी कहने लगे।, ab log unhe neelaknathvarni khanane lage. 
6317,यह प्रतिमायें कदली स्तम्भ से निर्मित की जाती हैं।, yah pratiyaen kadali stambh se nirmit ki jati hain. 
6318,माँ से साक्षात्कार के पश्चात उसी दिव्य स्वरूप को माँ वाग्देवी की प्रतिमा के रूप में अवतरित कर भोजशाला में स्थापित करवाया जहाँ पर माँ सरस्वती की कृपा से महराजा भोज ने ६४ प्रकार की सिद्धियाँ प्राप्त की।, ma se saakshtaak kar ke paasht aas par usi divya swaroop ko ma vagdevi ki pratiimaa ke roop me avtaarit kar bhoshala me sthapit karvaaya jahaan par ma saraswati ki krupa se maharaja bhoj ne 64 prakaar ki siddhiyan prapt ki. 
6319,सबसे अधिक दिखाई देने वाला संघर्ष अफ्रीका में एड्स दवाओं पर रहा है।, sabse adhik dikhai dena wala sangharsh africa me aids dawaon par raha. 
6320,"इटरनलब्लू, जिसे कभी-कभी ETERNALBLUE के रूप में भी लिखा जाता है, अमेरिकी राष्ट्रीय सुरक्षा एजेंसी (एनएसए) द्वारा विकसित एक एक्सप्लॉइट है।"," iternalblu, jise kabhi-kabhi eternablue ke roop me bhi likha jata hai, amariki rashtriya suraksha agenti (nsa) dwara viksit ek explait hai. "
6321,22 दिसंबर- न्यूयार्क में द लिंकन टनल यात्रा के लिए खोल दिया गया।, 22 desember - nyoarik me d liniken tnl yatra ke liye khole diya gaya. 
6322,दीनदयाल शोध संस्थान नानाजी देशमुख द्वारा स्थापित एक ग्रामीण विकास संस्था है।, dinodayal shodh sanshthan naanaji deshmukh dwara sthapit ek gramya vikas sanshtha hai. 
6323,"उन्होंने ब्रिटेन के संडे टाइम्स को बताया कि ग्रिल्स ने जब एक रेगिस्तानी द्वीप में फंसे होने का दावा किया, तब वे हवाई के एक मोटल में रात बिता रहे थे।"," unhone britain ke sunday times ko bataya ki grilz ne jab ek registan ke dwip me phuse hone ka daava kiya, tab ve havaai ke ek motel me raat bita rahen the. "
6324,धन धान्य से परिपूर्ण गाँव जनपद का गौरव तो था ही अपितु बाहरी व्यक्तियों को भी रहने के लिये आकर्षित करता था।," dhan dhaanya se paripurn gaon janpad ka gaurav to tha hi, apitum bahari vyaktiyon ko bhi rehne ke liye aakarshit karta tha. "
6325,पामीर पर्वत, pamir parvat 
6326,उनकी माँ मंपिन्दर एक गृहणी थी।, unki maampinder ek gharini thi. 
6327,"नई कविता अनुभूतिपूर्ण गहरे क्षणों, प्रसंगों, व्यापार या किसी भी सत्य को उसकी आंतरिक मार्मिकता के साथ पकड़ लेना चाहती है।"," nayi kavita anubhutipoorn gahre kshanon, prasangon, vyapaar ya kisi bhi satya ko uski aantari marmita ke saath pakad lena chahti hai. "
6328,वे मेजर लीग बेसबॉल में खेलते हैं।, ve mejer lig basbol me khelte hain. 
6329,मादा के सिर और गले पर भूरा रंग नहीं होता है।, maada ke sir aur gale par bhura rang nhi hota hai. 
6330,लाल बौना, laal bauna. 
6331,उषिक सिद्धांत के अनुसार पदार्थ 'कैलरिक' की वृद्धि से उष्ण होता था तथा उसके ह्रास से शीतल।," ushik sidhant ke anusar padarth 'kalrik' ki vriddhi se ushn hota tha, tatha uske hras se sheetal. "
6332,इन स्थानों में बोली जानेवाली व्यावहारिक भाषा 'उर्दू की जबान' हुई।, in sthanon me bolne wali vyavaharik bhasha 'urdu ki jaban' hui. 
6333,"जफरनगर मुंगेर, मुंगेर, बिहार स्थित एक गाँव है।"," jafarnagar mungar, mungar, bihar sthit ek gaon hai. "
6334,"बेतिया (बिहार) में फणीन्द्रनाथ का हिन्दुस्तानी सेवा दल, पंजाब में सरदार भगत सिंह की नौजवान सभा तथा लाहौर (अब पाकिस्तान) में सुखदेव की गुप्त समिति के नाम से कई क्रान्तिकारी संस्थाएँ जन्म ले चुकी थीं।"," betiya (bihar) me phanindranath ka hindustani seva dal, punjab me sardar bhagat singh ki nawa jan sabha tatha lahaur (ab pakistan) me sukhdev ki gupit samiti ke naam se kayi krantikari sanshtayein janm le chuki thi. "
6335,उन्होने हिन्दी के निबंधकार और संपादक के रूप हिन्दी जगत की सेवा की।, unhonee hindhi ke nibandhkaar aur sampadak ke roop me hindhi jagat ki seva ki. 
6336,किसान उसके साथ जिज्ञासापूर्ण व्यवहार करता है और उसे धन देता है।, kisaan uske saath jijnyaasapoorn vyavahar karta hai aur use dhan deta hai. 
6337,"इसके अलावा, इसका सुनहरा रंग पारंपरिक सुखाने और संरक्षण के तरीकों के बजाए सल्फर डाईऑक्साइड से संसाधित कर प्राप्त किया जाता है।"," iske alava, iska suraj ka rang paramparik sukhane aur sanrakshan ke tarikon ke bajaye sulphar daioksid se sansadhit kar prapt kiya jata hai. "
6338,"ग्रेगोरी डेविड रॉबर्टस (जन्म का नाम: ग्रेगोरी जॉन पीटर स्मिथ; जून 1952), एक डाकू, पूर्व हेरोइन के आदि, अपराधी, हथियारो के स्मगलर और लोकप्रिय उपन्यास शांताराम के लेखक है।"," gregori david roberts (janm ka naam: gregori john peter smith; june 1952), ek daaku, purv heroin ke aad, apradhii, hathiyaaro ke smaglaar aur lokpriya upanyas shantaram ke lekhak hai. "
6339,आदि n चरों के फलन का आंशिक अवकलज निम्नलिखित प्रकार से परिभाषित किया जाता है-, aadi n charon ke phalana ka aansik avkalaj nimnalikhit prakaar se paribhashit kiya jaata hai- 
6340,"चुनाव आचार संहिता संविधान में वर्णित नही किया गया है,अपितु यह एक क्रमशः प्रक्रिया का परिणाम है।"," chunav aachaar saanhit astitaan me varnit nahin kiya gaya hai, apitun yah ek kramshah prakriya ka parinaam hai. "
6341,हर बार उनका लिखा वे पत्रिका लौटा देतो., har baar unka likha ve patrka laut dete h. 
6342,तिब्बत किसी जमाने में धार्मिक रूप से भारत का अभिन्न हिस्सा हुआ करता था।, tibbat kisi jamane me dharmik roop se bharat ka abhinna hissa hua karta tha. 
6343,"सृष्टि जैन — जया, समर की पत्नी", srshTi jain — jayaa samar ki patni. 
6344,"1971 में, मेलोडी मेकर द्वारा पाठकों के एक सर्वेक्षण में उन्हें दूसरा स्थान मिला (एमर्सन, लेक एंड पामर के पीछे) और अपने इतिहास में वे पहली बार मुनाफा कमा रहे थे।"," 1971 me, melody maker dwara pahukon ke ek survey me unhe dusra sthan mila (emerson, lek and pamor ke peeche) aur apne itihaas me ve pheli bar munafa kam rahe the. "
6345,यह संस्तुति राज्यों के लिए बाध्यता मूलक नहीं थी क्योंकि शिक्षा राज्यों का विषय है।, yha sansthiti rajyon ke liye bhadhyta moolak nahin thi kyunki shiksha rajyon ka vishay tha. 
6346,"पूछताछ के दौरान जाधव ने बताया कि वाध में, वह हाजी बलूच के संपर्क में थे, जिन्होंने कराची में बलूच अलगाववादियों और आईएस नेटवर्क को वित्तीय और तर्कसंगत समर्थन प्रदान किया था।"," puchhtach ke dauran jadhaave ne bataya ki vadh me, vah haaji baluch ke samaksh me the, jinhone karachi me baluch aalavaadiyon aur is netwerk ko vitteey aur tarkasangat samarthan pradan kiya tha. "
6347,"निसंदेह, कैसलरे यूरोप में स्थायी शांति स्थापित करने में सफल नहीं हुआ, तथापित उसके सुझाव ही राष्ट्रसंघ के संविदा और संयुक्त राष्ट्र संघ के चार्टर के आधार बने।"," nisande, kasselare yurope me sthaayee shanti sthapit karne me safal nahin hua, thapit uske sujhav hi rashtrsaangh ke sanvidh aur sanayukt rashtrsaangh ke chharte ke adhaar baney. "
6348,इसी समय नरसिंहराय ने ग्वालियर पर अपना अधिकार किया।, is samay narasingh rai ne gwalior par apna adhikar kiya. 
6349,"इस जोड़ी ने, कीथ नोबल और क्लाइव मेटकाफ द्वारा गठित बैंड में पहले वादन किया, जिसमें उनके साथ थी नोबल की बहन शीलाग, जो बैंड में कभी-कभी गाती थी।"," is jodi ne, kith nobal aur clive metkaf dwara gathit band me pehle vadan kiya, jismein unka saath tha nobal ki bahan sheelag, jo band me kabhi-kabhi gaati thi. "
6350,"द वॉल सत्र की समाप्ति की ओर, मेसन ने अंतिम मिश्रण को वाटर्स, गिल्मर, एज़रिन और गुथरी पर छोड़ दिया और अपने प्रथम एकल एल्बम, निक मेसन्स फिक्टीशस स्पोर्ट्स को रिकॉर्ड करने के लिए न्यूयॉर्क चले गए।"," de wohal satra ki samapti ki or, mehsan ne antim mishran ko vatares, gilmor, ezerin aur guthri par choda diya aur apne pahle ekal album, nik mehsan ke fiktishis sport ke liye naiyork chale gaye. "
6351,अलास्का पर्वतमाला (Alaska Range) उत्तर अमेरिका महाद्वीप के पश्चिमोत्तरी कोने में संयुक्त राज्य अमेरिका के अलास्का राज्य के दक्षिणमध्य भाग में और कनाडा के युकॉन प्रांत में स्थित एक ६५० कि॰मी॰ (४०० मील) लम्बी पर्वतमाला है।, alaska parvatmala (alaska range) uttar amerika mahadweep ke pashchimotari kone me sanyukt rajya amerika ke alaska rajya ke dakshinmadhya bhaag me aur kanada ke yukon prant me sthit ek 650 ki. me (400 meel) lambi parvatmala hai. 
6352,बीएआरसी ने एपीएन को सबसे ज्यादा विश्वसनीय विश्वसनीय चैनल बताया है।।, BArce ne Apne ko sabse jyada vishvasniya channal bataya hai. 
6353,शोधकर्ताओं को विश्वास है कि इस तकनीक से मानव रोगियों में भी जीवंत दांत उगाये जा सकेंगे., shodhakarton ko vishwas hai ki is takneek se manav rogion me bhi jivnt dant ugye jayenge. 
6354,उसके बाद उन्होंने ७६ पृष्ठ की तर्कपूर्ण लिखित बहस पेश की।, uske baad unhone 76 pahj ki tarahpurn likhit bahas pees ki. 
6355,मगही पत्रिका, Magahi patrika 
6356,नचिकेता ने यम से तीन वर प्राप्त किए जिनमें सें सबसे महत्वपूर्ण वर अध्यात्मविद्या का उपदेश था।, nachiketa ne yam se teen var prapt kiye jinmein se sabse mahatvapoorn var adhyatmavidya ka upadesh tha. 
6357,सबसे पहली बार उन्होँने ही दुनिया को तिब्बत के कई अनदेखे और अनसुलझे रहस्योँ से रूबरू करवाया, sabse pehli baar unhone hi duniya ko tibbat ke kai anadheke aur anasulzhe rahasyon se roobaroo karwaya. 
6358,किसी भी चित्रकार के लिए उसके पूरे जीवनकाल में लगभग आधा दर्ज़न पेंटिंग्स बना लेना पर्याप्त होगा; मेरे लिए भी।, kisi bhi chitrakar ke liye uske pura jeevan kaal me lagbhag adha darjan painting banalena paryaapt hogi; mere liye bhi. 
6359,"मार्च 11, 2014 को कुआलालंपूर अन्तर्राष्ट्रीय हवाई अड्डे से बीजिंग राजधानी अन्तर्राष्ट्रीय हवाई अड्डे की ओर उड़ान भर रहे मलेशियाई वायुयान उड़ान सं."," march 11, 2014 ko kuala lumpur antar rashtriya havaai adda se beijing rajashtree antar rashtriya havaai adda ki or udaan bhar rahe malaysiya vyaan udaan san. "
6360,"तनावों, विशदों, चिन्ताओं एवं कुण्ठाओं से छुटकारा पाने के लिए व्यक्ति कई बार असामाजिक मार्ग अपनाकर नशों की और बढ़ने लगता है, जो कि उसे मात्र कुछ समय के लिए उसे आराम देते हैं।"," tanavon, vishdon, chintanon evam kunthano se chutkara pane ke liye vyakti kai baar asamaajik marg apnakar nashon ki aur badhne lagta hai, jo ki uske liye matra kuch samay ke liye use aaram dete hain. "
6361,अमेरिकन एक्सप्रेस ग्राहकों को व्यय रिपोर्टिंग और सुलह उपकरण को शक्तिशाली बनाने के लिए डेटा फ़ाइलें भी प्रदान करता है।, amerikan exapress ghrakon ko vyay riporting aur sulah upakaran ko shaktishali banane ke liye data file bhi pradan kartaa hai. 
6362,भारत के विभिन्न प्रांतों में विभिन्न नामों से पायी जाती है।, bharat ke vibhinn prant me vibhinn naam se payi jaati hai. 
6363,"मेघालय पुलिस का मुख्यालय सचिवालय पहाड़ी(सेक्रेटेरियट हिल) , शिलांग में स्थित है।"," Meghalaya police ka mukhyaalay secretaryat hill (secretariat hill), Shillong me sthit hai. "
6364,पीछे काले और तांबे के निशान के साथ शल्की पीतल -हरा पंख होता है।, peeche kale aur tmb ke nishan ke sath shalki pitla - hara pankh hota hai. 
6365,केदारताल हिमालय के सुंदरतम स्थलों में से एक है।, kedarat tal himalaya ke sundartam sthalo me se ek hai. 
6366,"आकाशरूपी नारी, मिस्र की प्राचीन धारणा के अनुसार शु अथवा पवन देवता के आधार पर टिकी है, जिसके नीचे पृथ्वीरूपी नर उटंग लेटा है।"," akashrupi narI, misr ki prachin dharana ke anusar shu athva pawan devata ke adhar par tikI hai, jiske niche prthvirupi nar uthang leta hai. "
6367,खानजदाह शब्द राजपूत का राजपूताना शब्द का फारसी रूप है।, khajdah shabd rajput ka rajputana shabd ka farasi roop hai. 
6368,इसने अपने साम्राजय का विस्तार उत्तर में नर्मदा से आगे तक किया था।, isne apne samrajya ka vastaar uttar me narmandaa se aage tak kiya tha. 
6369,गिरफ्तारी से नाराज छात्रों ने पूर्व बंगाल विधान सभा में मुलाक़ात की और विधायकों का मार्ग अवरुद्ध कर उन्हें इस मामले को विधानसभा में पेश करने का आग्रह करती है।, giraftari se naaraaj chhaatron ne poorv bangaal vidhaan sabha me mulaakaat ki aur vidhaaykon ka marg avarudh kar unhe is maamle ko vidhaan sabha me pesh karna ka aghrahat karte hai. 
6370,लोकनायक जयप्रकाश नारायण के सहयोगी रह चुके राय ने बिहार में 1974 के छात्र आंदोलन में सक्रिय भूमिका निभायी थी।, Loknayak Jayaprakash Narayan ke sahayogi rahe chuke Ray ne Bihar me 1974 ke shiksha andolan me sakriya bhoomika nibhayi thi. 
6371,यह पराक्रम और पौरुष का प्रतीक समझा जाता था।, yaha parakram aur paorush ka pratik samjha jaata tha. 
6372,"उनके साहित्य में सवैया, मनहर, मतगयंद, कुंडली छंद ओर कवित्त का प्रयोग तथा धमाल, भजन ओर गजलों का समावेश है।"," unke sahyat me savaiya, manhar, matgayand, kundali chand or kavitt ka prayog tatha dhamaal, bhaajan or gazalon ka samavesh hai. "
6373,मौसम दैनंदिन तापमान और वर्षा गतिविधि को संदर्भित करता है जबकि जलवायु लम्बी समयावधि में औसत वायुमंडलीय स्थितियों के लिए शब्द है।, mausam daayndain taapmaan aur varsha gatividhi ko sandarbhit karta hai jabki jalvaayu lambi samayavadi me aavrit vaayumandalik sthitiyon ke liye shabd hai. 
6374,डैन धनोआ, daan dhanua 
6375,जन्म में से 1 को सिकल-सेल रक्ताल्पता होती है।, janm me se 1 ko sikal-sel raktalpat hai. 
6376,मध्यपूर्व में इन खेलों का आयोजन पहली बार किया जा रहा था।, madhyapurv me in khelon ka ayojan pehli baar kiya jaa rha tha. 
6377,1962 उत्तर प्रदेश विधान सभा चुनाव में इन्होंने उत्तर प्रदेश के गोंडा जिले के 170 - सरजू विधान सभा निर्वाचन क्षेत्र से सोशलिस्‍ट पार्टी की ओर से चुनाव में भाग लिया।, 1962 uttar pradesh vidhan sabha chunav me inhone uttar pradesh ke gonda jile ke 170 - sarju vidhan sabha nirvachan kshetra se socialist party ki or se chunav me bhaag liya. 
6378,उस समय फर्मी ने इसे 'हेस्पेरियम' नाम दिया था।, us samay firmy ne ise 'hesperium' naam diya tha. 
6379,"पैरोडी के औचित्य को स्पष्ट करने के लिए कहानी को स्विफ्ट के द्वारा लिखित अंतिम यात्रा के ठीक बाद सेट किया गया है (ठीक, 1722) और पूरी कहानी में मूल कार्य की साहित्यिक शैली को बनाये रखा गया है।"," parodi ke auhity ko spasht karane ke liye kahaani ko swift dwara likhit antim yatra ke thik baad set kiya gaya hai (thik, 1722) aur poori kahaani mein mool karya ki sahitik shaili ko banaye rakha gaya hai. "
6380,"सर्फर्स पैराडाइज़, क्वीन्सलैंड (द मोरोक्कन)"," Surfers Paradise, Queensland (The Moroccan) "
6381,मदिरा के कारोबार पर हमेशा से राजकीय नियंत्रण रहा है।, madira ke kaarobaar par hamesha se rajkaiya niyantran rahe hai. 
6382,संसद भवन में भारत की संसदीय कार्यवाही होती है।, sansad bhavan me Bharat ki sansadiya karyawaahi hoti hai. 
6383,मंगोलिया के प्रांतों को अइमग कहा जाता है।, mongolia ke pranto ko aima kahta hai 
6384,"खाद्य अपव्यय को रोकने के लिए, खपत के लिए २०१० के रूप में, यह आइटम पूरी तरह से खाद्य हो कि सभी ""बड़े भोजन"" प्रकार के रिकॉर्ड के दिशा निर्देशों में आवश्यक है और जनता के लिए वितरित।"," khady apavyay ko rokne ke liye, khapat ke liye 2010 ke roop me, yah item poori tarah se khady ho ki sabhi ""bade bhon"" prakaar ke record ke disha nirdehsanon me aavashyak hai aur janta ke liye vitrit hai. "
6385,इस तरह की टिप्पणियां न्यू जर्सी के रटगर्स विश्वविद्यालय के धर्म के संयुक्त प्राध्यापक एडविन ब्रायंट द्वारा प्रदान की गयी हैं।, is tarah ki tippaniyan new jersi ke rtaggers vishvavidyalaya ke dharma ke sahyog pradhyapak edwin braiant dwara pradan ki gayi hain. 
6386,"ज्यामितीय मतिहीनता - वैसिली कैंडिस्की, काज़िमिर माल्विच, नादिर एफ़ोन्सो, मैनिलो रो, मारियो रैडिक, मिनो अर्जेन्टो"," jyamitik matihinita - vaiseeli kandiski, kaziimir malvich, nadir efonsa, manilo ro, mariyo radik, mino argent. "
6387,"शिकागो, इलिनौय्स"," shikago, illinoys "
6388,एक समय जलेसर व करौली राज्यों पर जादौन राज परिवारों का शासन रहा है।, ek samay jalasar v karauli rajyon par jadaun raj parivaaron ka shasan raha tha. 
6389,पुनि लछिमन उपदेस अनूपा। सूपनखा जिमि कीन्हि कुरूपा।।, puni lacchiman upades anup. supanakha jimi keeinha kurupa. 
6390,मंगल, mangal 
6391,कई सुविधाएं और अधिकांश क्रेडिट कार्ड भी ग्राहकों को अनुमति देते हैं कि वे बैंक की जानकारी प्रदान करके भुगतान कर सकते हैं और आदाता को ग्राहक के खाते से (प्रत्यक्ष नामे) भुगतान का आहरण करने देते हैं।, kai suvidhaen aur adhikansh credit card bhi gharikon ko anumati dete hain ki ve bank ki jankari pradan karke bhugtan kar sakte hain aur aadate ko gharik ke khate se (pratyaksh naam) bhugtan ka aharan karna dena dete hain. 
6392,पुनि माया सीता कर हरना। श्रीरघुबीर बिरह कछु बरना।।, puni Maya Sita Kar Harana. Shri Raghubeer Birah Kuchh Barna. 
6393,उसी समय उन्हें एक ठोस आधार मिला जो उन्हें समर्थित था।, usi samay unhe ek thos aadhar mila jo unhe samarthit the. 
6394,स्पेक्ट्रम घोटाला, spektrum gotala 
6395,"इस संयोजन में दोषों के कारण, मांसपेशियों के संकुचन से पेशीय कोशिका की बाह्य झिल्ली में भंग और संभाव्य कमज़ोरी और मांसपेशी की क्षति होती है।"," is samyojan me doshon ke karan, mansiyon ke sankuchan se peshey koshikaa ki bhaayee jhilli me bhanga aur sambhav yogya kammjori aur mansiyon ki khati hoti hai. "
6396,"भारत के प्रतीक को पिछली तरफ के केंद्र में तथा भारत के राष्ट्रीय आदर्श वाक्य ""सत्यमेव जयते"" (सत्य की सदा जीत) को देवनागरी लिपि में नीचे लिखी गई है।"," bharat ke prateek ko pichle taraf ke kendre me tatha bharat ke rashtriya adarsh vakya ""satyamev jayate"" (satya ki sadha jeet) ko devnagari lipi me niche likhi gai hai. "
6397,हैदराबाद में नदी पर कई पुलों हैं।, hyderabad me nadi par kay pul hain. 
6398,यज्ञ करते समय 'स्वाहा' बोला जाता है।, yagn karte samay 'swaha' bola jata hai. 
6399,"मूसी नदी, कृष्णा नदी की एक सहायक नदी है जो भारत के तेलंगाना राज्य बहती है।"," moosi nadi, krishna nadi ki ek sahak nadi hai jo bharat ke telangana rajya bahati hai. "
6400,556 ग्रेगोरी कैलंडर का एक अधिवर्ष है।, 556 gregori kalender ka ek adhivars h. 
6401,"मार्च 1726 में स्विफ्ट अपने काम के प्रकाशन के लिए लन्दन गए; उनकी पाण्डुलिपि को गुप्त रूप से प्रकाशक बेंजामिन मोट्टे को दिया गया, जिन्होंने तेजी से उत्पादन करने के लिए और पाइरेसी को रोकने के लिए पांच प्रिंटिंग हाउस काम में लिए।"," march 1726 me swift apne kaam ke prakashan ke liye london gye; unki pndlipy ko gupt roop se prakashak benjamin motte ko diya gaya, jinhein tezee se utpadan karne ke liye aur piracy ko rokne ke liye paanch prnting haws kam me liye. "
6402,साथ मिलकर ब्लैक पर्ल और फ्लाइंग डचमैन बेकेट के जहाज को नष्ट कर देते हैं।, saath milkar black pearl aur flying dutchman beckett ke jahaaj ko nasht kar dete hain. 
6403,"स्पैरो चार अंगूठियां पहनता है, जिनमें से दो डेप के हैं।"," sparoro char anguthiyo pahnta hai, jinme se do daep ke hain. "
6404,"चूंकि मगही भाषा का क्षेत्र विस्तार बहुत ही व्यापक है, अतः स्थान भेद के कारण इसके रुप में भी कई भेद हो गए हैं।"," chunke magahi bhasha ka kshetra vishtaar bahut hi vyapak hai, atah sthan bhed ke kaaran iske rup me bhi kayi bhed ho gaye hain. "
6405,सऊदी अरब के शहरों की सूची, saudi arab ke shaharon ki suchi. 
6406,इनकी देखभाल विभिन्न विधिवधानों से सामूहिक तौर पर की जाती है।, inki dekhabhal vibhinn vidhvidhanon se samuhik taur par ki jati hai. 
6407,"ऐसा माना जाता है की रासायनिक हथियारो में ""युद्ध के समय विनाश के लिए रासायनिक पदार्थों के विषाक्त गुणों का जानबूझकर इस्तेमाल करते हैं""।"," iska mana jata hai ki rasyanik hatyaro me ""yuddh ke samay vinash ke liye rasyanik padartho ke visakt gunon ka jaanabujhkar istemaal karte hain"". "
6408,बिना प्रतिरूपों का आश्रय लिए समतल ज्यामितीय का ज्ञान एक प्रकार से मस्तिष्क को समतलीय कर देता है और उनमें ऐसी विचारधारा पैदा कर देता है कि आगे चलकर गणित में त्रिविमितीय ज्यामिति का समझना उसके लिए दुर्घट हो जाता है।, bina pratyropon ka asray lye samtal jyamitik ka gyan ek prakar se mastishk ko samtalai kar deta hai aur unmein aisi vichardhara paida kar deta hai ki aage chalke ganit me trivimitiy jyamiti ka samjhna uske liye durghat hoga. 
6409,"उत्तराफ़ाल्गुनी नक्षत्र का प्रथम चरण जातक में अपने प्रति स्वतन्त्रता की भावना भरता है, और जातक को किसी की बात न मानने के लिये बाध्य करता है।"," uttaraphalguni nakshatra ka pratham charan jatak me apne prati svatantrata ki bhavna bharata hai, aur jatak ko kisi ki bat na manne ke liye baddhya karta hai. "
6410,इस फिल्म के प्रदर्शन के बाद से भारतीय युवाओं ने कई मोर्चों पर सार्थक प्रदर्शन किये।, is film ke prdarsan ke baad se Bharatiya yuvaon ne kai morchon par sarthak prdarsan kiye. 
6411,"उस वंश को इस नाम से क्यों संबंधित किया गया, इस प्रश्न का सही उत्तर देना कठिन है।"," us vansh ko is naam se kyon sambandhit kiya gaya, is prashn ka sahi uttar dena kathin hai. "
6412,कुछ समय पश्चात् उन्होंने यह नौकरी भी छोड़ दी और रेजगारी (इकन्नी-दुअन्नी-चवन्नी के सिक्के) बेचने का कारोबार शुरू कर दिया।, kuch samay pashchath unhone yah naijari bhi choda di aur rajgari (ekanni-dunaani-chavanni ke sikke) bechna ka kaarobaar shuru kar diya. 
6413,"अपनी तय नियमों और सिद्धांतों पर अडिग रहते हैं, इस कारण सामाजिक स्‍तर पर कई बार बहिष्‍कार की स्थिति तक पहुंच जाते हैं।"," apni tay niyon aur sidhant par adig rehte hain, is karan samajik sthar par kai baar bhisakar ki sthit tak pahuch jaate hain. "
6414,"यह धारावाहिक १६वीं शताब्दी के मेवाड़ के राजपूत शासक, महाराणा प्रताप के जीवन पर आधारित एक भारतीय ऐतिहासिक नाटक है।"," yah dharavahik 16vi shatabdi ke mevar ke rajput shashak, maharana pratap ke jivan par adharit ek bharatiya itihasik natak hai. "
6415,महात्मा गांधी बस स्टेशन, mahatma gandhi bas sthan 
6416,संवैधानिक उपचार, sanvidhaanik upchaar. 
6417,"प्रमुख जगह सीमारौला , कुलडी , कंठल , ननपंदेरी, ठूँलपंदेर इस गाँव के विषय में विस्तृत लेख मैणा का इतिहास पर भी उपलब्ध है"," pramukh jagah simraola, kuldi, kantal, nanpandari, thoolpandari is gaon ke vishay mein vistrit lekh mana ka itihas par bhi uplabdh hai. "
6418,"साधारणत: लल्लू जी लाल, सदल मिश्र, इंशाअल्ला खाँ तथा मुंशी सदासुखलाल खड़ी बोली गद्य के प्रतिष्ठापक कहे जाते हैं परंतु इनमें से किसी को भी इसकी परंपरा को प्रतिष्ठित करने का सौभाग्य प्राप्त नहीं है।"," sadharanat: lallu ji laal, sadal mishra, inshaalla khan, munshi sadasukhlaal khadi boli gady ke pratishtapak khe jaate hain parantu inme se kisi ko bhi iski parampara ko pratishtit karne ka saubhagya prapt nahin hua. "
6419,"आँकड़ा संग्रह का कार्य अक्सर प्रतिभागी अवलोकन, साक्षात्कार, प्रश्नावली, आदि के माध्यम से किया जाता है।"," aankada sangrah ka kaary aksar prateek avlokna, sakshatkaar, prashnawali, aadi ke madhyam se kiya jata h. "
6420,व्यसन के इस प्रकार में शान्तिदायक या पीड़ाशामक मादक पदार्थ आते हैं।, vyaasan ke is prakaar me shaantidaayak ya peedaashaamak maadak padarth aate hain. 
6421,उनके चार विनबागो एक घेरे में खड़े थे और उनके दरवाज़े केंद्र से दूर होकर खुल रहे थे।, unke char vinabago ek ghere me khade the aur unke darwaze kendr se dur hokar khul rahe the. 
6422,"लीबिया ने चाड के साथ एक युद्ध में मुअम्मर गद्दाफी के शासन के तहत, रासायनिक हथियारों का इस्तेमाल किया था।"," libiya ne chad ke saath ek yudh me moommar gaddaffi ke shasan ke tukde, rasayanik hthiyaron ka istemal kiya tha. "
6423,उज़बेक भाषा में 'यांगि येर' का मतलब 'नई भूमि' होता है।, uzbek bhasha me yangi yer ka matlab naya bhumi hota hai. 
6424,अभी दिल्ली दूर है - स. राजेन्द्र यादव, abhi dilli dur hai - S. Rajendra Yadav 
6425,विवेक राजधान, vivek rajdhani 
6426,"बाबू खां,भारत के उत्तर प्रदेश की सोलहवीं विधानसभा सभा में विधायक रहे।"," baabu khaan, bhart ke uttar pradesh ki solahvi vidhaansabha me vidhayak rahe. "
6427,"पाकिस्तान में ये संगठन वहीं से सक्रिय है,जहाँ से उसकी आम जनता रोज सड़को पर आवागमन करती है।"," paksitan me yeh sangathan vehi se sakriya h, jahan se uski aam janta roj sadako par aavagman karti h. "
6428,उसका पुत्र धंग और भी प्रतापी और चिरजीवी सिद्ध हुआ।, uska putra dhang aur bhi pratap aur chirjeevi siddha hua. 
6429,सर्वाधिक पवित्र भैंसों के लिए गांव से थोड़ा दूर हट कर एक पवित्र स्थान का निर्माण किया जाता है।, sarvadhik pavitr bhaenso ke liye gaon se thoda door hatkar ek pavitr sthan ka nirman kiya jata hai. 
6430,"चार्कोट के पूर्व, रोग विज्ञान के ब्रिटिश प्राध्यापक रॉबर्ट कार्सवेल (1793-1857) और रोग विषयक शरीर रचना विज्ञान के प्राध्यापक, जीन क्रूवेइलियर (1791-1873) ने बीमारी के कई नैदानिक विवरणों का वर्णन और व्याख्या की थी, लेकिन उन्होंने इसकी पहचान एक अलग बीमारी के रूप में नहीं की."," charkot ke poorv, rog vijnan ke british pradhyapak roberat karasvel (1793-1857) aur rog vishayak sharir rachna vijnan ke pradhyapak, jain kruevailer (1791-1873) ne bimari ke kai nidanik vishayon ka varnan aur vyakhya ki thi, lekin unhein iski pahchan ek alag bimari ke roop mein nahin ki. "
6431,डैनी डेन्जोंगपा, dani dengongpa 
